Date,Produit,Région,Ventes,Prix unitaire,Stock disponible
2023-08-24,Produit_44,Région_1,48,312.25,861
2023-08-24,Produit_21,Région_10,77,138.78,952
2023-08-24,Produit_46,Région_7,84,62.97,588
2023-08-24,Produit_19,Région_2,39,449.05,881
2023-08-24,Produit_24,Région_5,91,438.95,373
2023-08-24,Produit_49,Région_4,92,47.51,24
2023-08-24,Produit_35,Région_8,33,374.34,897
2023-08-24,Produit_46,Région_2,98,56.95,782
2023-08-24,Produit_19,Région_9,30,100.07,849
2023-08-24,Produit_39,Région_10,24,399.9,104
2023-08-24,Produit_45,Région_7,38,273.3,153
2023-08-24,Produit_7,Région_10,28,393.11,382
2023-08-24,Produit_47,Région_6,35,373.41,926
2023-08-24,Produit_47,Région_5,24,13.08,263
2023-08-24,Produit_19,Région_10,44,34.91,639
2023-08-24,Produit_36,Région_3,42,360.5,876
2023-08-24,Produit_30,Région_4,98,311.22,164
2023-08-24,Produit_22,Région_5,71,310.89,769
2023-08-24,Produit_1,Région_4,34,293.46,287
2023-08-24,Produit_13,Région_4,86,127.27,290
2023-08-25,Produit_30,Région_10,51,31.39,73
2023-08-25,Produit_9,Région_9,80,297.8,253
2023-08-25,Produit_37,Région_4,45,61.32,362
2023-08-25,Produit_7,Région_3,25,450.6,796
2023-08-25,Produit_49,Région_3,92,81.51,311
2023-08-25,Produit_2,Région_9,57,427.96,858
2023-08-25,Produit_41,Région_5,44,33.77,83
2023-08-25,Produit_42,Région_4,74,446.11,674
2023-08-25,Produit_48,Région_6,15,47.88,560
2023-08-25,Produit_16,Région_9,48,221.76,657
2023-08-25,Produit_44,Région_6,22,64.05,136
2023-08-25,Produit_20,Région_4,44,446.43,953
2023-08-25,Produit_2,Région_6,73,495.37,358
2023-08-25,Produit_33,Région_3,12,319.11,40
2023-08-25,Produit_43,Région_8,52,413.1,618
2023-08-25,Produit_4,Région_4,10,430.31,781
2023-08-25,Produit_22,Région_1,60,43.55,112
2023-08-25,Produit_16,Région_10,37,69.42,425
2023-08-25,Produit_45,Région_6,51,77.58,208
2023-08-25,Produit_28,Région_2,6,397.25,794
2023-08-25,Produit_20,Région_1,87,214.38,158
2023-08-25,Produit_2,Région_10,41,135.02,84
2023-08-25,Produit_6,Région_3,64,135.97,826
2023-08-25,Produit_7,Région_6,4,374.96,124
2023-08-25,Produit_32,Région_6,29,234.68,311
2023-08-25,Produit_25,Région_8,82,350.48,853
2023-08-25,Produit_13,Région_5,55,51.45,31
2023-08-25,Produit_29,Région_2,28,64.78,114
2023-08-25,Produit_3,Région_9,37,225.43,442
2023-08-25,Produit_37,Région_1,19,451.38,476
2023-08-25,Produit_22,Région_10,95,107.7,874
2023-08-25,Produit_6,Région_5,65,145.17,878
2023-08-25,Produit_43,Région_5,26,336.06,391
2023-08-25,Produit_37,Région_4,70,80.07,348
2023-08-25,Produit_36,Région_2,34,453.66,788
2023-08-25,Produit_32,Région_1,12,279.65,73
2023-08-25,Produit_25,Région_9,59,60.01,13
2023-08-25,Produit_35,Région_3,39,43.59,698
2023-08-25,Produit_3,Région_1,16,171.78,126
2023-08-25,Produit_30,Région_3,41,153.56,836
2023-08-25,Produit_38,Région_4,25,474.46,117
2023-08-25,Produit_40,Région_6,13,176.21,328
2023-08-25,Produit_15,Région_3,87,123.56,871
2023-08-25,Produit_37,Région_8,50,150.23,993
2023-08-25,Produit_32,Région_6,30,491.98,603
2023-08-25,Produit_32,Région_7,26,254.46,715
2023-08-25,Produit_34,Région_9,9,316.84,254
2023-08-25,Produit_25,Région_7,85,366.72,291
2023-08-25,Produit_14,Région_7,81,204.2,991
2023-08-25,Produit_45,Région_6,63,356.25,852
2023-08-25,Produit_11,Région_3,2,177.96,960
2023-08-25,Produit_46,Région_6,69,100.18,370
2023-08-25,Produit_36,Région_9,81,347.04,810
2023-08-25,Produit_22,Région_5,47,85.24,883
2023-08-25,Produit_47,Région_10,91,74.24,919
2023-08-25,Produit_27,Région_6,47,248.53,960
2023-08-25,Produit_29,Région_10,83,54.41,197
2023-08-25,Produit_10,Région_4,32,233.26,264
2023-08-25,Produit_15,Région_7,18,79.9,968
2023-08-25,Produit_16,Région_1,69,477.27,857
2023-08-25,Produit_46,Région_4,41,67.3,594
2023-08-25,Produit_41,Région_9,11,168.82,564
2023-08-25,Produit_29,Région_7,15,322.38,22
2023-08-25,Produit_9,Région_10,55,431.73,484
2023-08-25,Produit_21,Région_2,2,355.25,703
2023-08-25,Produit_23,Région_5,36,394.19,936
2023-08-25,Produit_4,Région_3,57,103.26,533
2023-08-25,Produit_13,Région_2,68,257.21,596
2023-08-25,Produit_18,Région_4,80,311.8,579
2023-08-25,Produit_30,Région_4,76,247.39,724
2023-08-25,Produit_9,Région_6,58,77.86,299
2023-08-25,Produit_21,Région_8,62,293.34,35
2023-08-25,Produit_6,Région_4,35,444.17,914
2023-08-25,Produit_22,Région_7,30,384.14,653
2023-08-25,Produit_6,Région_4,2,317.55,854
2023-08-25,Produit_16,Région_2,3,12.78,345
2023-08-25,Produit_18,Région_9,11,33.09,278
2023-08-25,Produit_2,Région_6,13,191.32,340
2023-08-25,Produit_2,Région_1,43,355.45,473
2023-08-25,Produit_12,Région_1,79,130.35,164
2023-08-25,Produit_6,Région_9,17,135.22,651
2023-08-25,Produit_32,Région_3,29,237.86,384
2023-08-25,Produit_30,Région_10,43,20.89,385
2023-08-25,Produit_44,Région_1,57,407.47,563
2023-08-25,Produit_47,Région_10,37,357.17,150
2023-08-25,Produit_46,Région_8,21,77.82,31
2023-08-25,Produit_41,Région_1,15,484.53,277
2023-08-25,Produit_7,Région_10,16,141.75,282
2023-08-25,Produit_2,Région_7,84,17.02,796
2023-08-25,Produit_5,Région_9,11,420.18,734
2023-08-25,Produit_39,Région_2,75,22.42,94
2023-08-25,Produit_40,Région_5,21,359.33,65
2023-08-25,Produit_31,Région_8,29,340.21,706
2023-08-25,Produit_42,Région_1,16,362.8,721
2023-08-25,Produit_12,Région_6,38,345.12,457
2023-08-25,Produit_23,Région_6,65,83.4,805
2023-08-25,Produit_32,Région_8,22,143.24,440
2023-08-25,Produit_42,Région_6,95,474.19,339
2023-08-25,Produit_19,Région_7,55,498.85,756
2023-08-25,Produit_5,Région_5,21,141.55,695
2023-08-25,Produit_40,Région_6,11,451.84,286
2023-08-25,Produit_41,Région_4,92,231.66,345
2023-08-25,Produit_32,Région_3,71,233.02,340
2023-08-25,Produit_40,Région_9,15,334.35,859
2023-08-25,Produit_18,Région_9,8,259.05,405
2023-08-25,Produit_12,Région_2,70,319.49,246
2023-08-25,Produit_7,Région_2,80,226.61,764
2023-08-25,Produit_8,Région_1,53,452.33,874
2023-08-25,Produit_3,Région_2,3,482.12,818
2023-08-25,Produit_20,Région_1,6,313.9,849
2023-08-25,Produit_38,Région_2,47,294.47,934
2023-08-25,Produit_40,Région_3,33,349.7,109
2023-08-25,Produit_17,Région_8,26,446.37,863
2023-08-25,Produit_49,Région_10,31,381.2,249
2023-08-25,Produit_3,Région_5,22,425.8,744
2023-08-25,Produit_2,Région_4,16,455.59,674
2023-08-25,Produit_39,Région_6,34,283.39,877
2023-08-25,Produit_4,Région_10,6,274.02,363
2023-08-25,Produit_22,Région_4,36,414.14,709
2023-08-25,Produit_50,Région_6,93,54.29,265
2023-08-25,Produit_8,Région_1,77,330.28,170
2023-08-25,Produit_25,Région_2,1,277.46,870
2023-08-25,Produit_41,Région_6,97,374.09,369
2023-08-25,Produit_39,Région_10,7,161.72,941
2023-08-25,Produit_18,Région_4,63,409.08,930
2023-08-25,Produit_36,Région_2,17,127.68,49
2023-08-25,Produit_3,Région_10,29,279.07,236
2023-08-25,Produit_20,Région_8,29,457.34,602
2023-08-25,Produit_4,Région_9,25,34.98,25
2023-08-25,Produit_48,Région_4,85,60.27,333
2023-08-25,Produit_16,Région_5,76,263.62,177
2023-08-25,Produit_4,Région_3,74,114.99,603
2023-08-25,Produit_27,Région_4,71,189.56,724
2023-08-25,Produit_48,Région_6,25,370.13,226
2023-08-25,Produit_1,Région_8,94,155.24,418
2023-08-25,Produit_5,Région_6,49,179.25,490
2023-08-25,Produit_36,Région_2,20,399.13,809
2023-08-25,Produit_30,Région_7,47,424.33,825
2023-08-25,Produit_28,Région_2,2,346.39,212
2023-08-25,Produit_33,Région_1,31,340.42,145
2023-08-25,Produit_44,Région_3,86,369.8,51
2023-08-25,Produit_6,Région_8,56,89.1,160
2023-08-25,Produit_21,Région_2,84,407.34,987
2023-08-25,Produit_34,Région_2,69,193.15,341
2023-08-25,Produit_18,Région_10,27,274.11,683
2023-08-25,Produit_8,Région_1,51,469.8,128
2023-08-25,Produit_38,Région_10,54,64.04,958
2023-08-25,Produit_36,Région_1,75,166.63,987
2023-08-25,Produit_15,Région_5,59,209.74,510
2023-08-25,Produit_15,Région_7,24,233.8,665
2023-08-25,Produit_2,Région_10,86,13.46,304
2023-08-25,Produit_9,Région_3,67,382.68,627
2023-08-25,Produit_30,Région_9,74,164.86,143
2023-08-25,Produit_46,Région_10,12,410.61,145
2023-08-25,Produit_35,Région_3,30,205.34,968
2023-08-25,Produit_9,Région_4,17,94.92,465
2023-08-25,Produit_38,Région_10,16,290.14,165
2023-08-25,Produit_26,Région_4,30,167.86,535
2023-08-25,Produit_10,Région_2,18,107.0,756
2023-08-25,Produit_38,Région_9,10,146.61,744
2023-08-25,Produit_42,Région_10,25,95.22,446
2023-08-25,Produit_43,Région_3,83,283.57,836
2023-08-25,Produit_34,Région_6,73,347.35,809
2023-08-25,Produit_31,Région_1,41,45.07,95
2023-08-25,Produit_6,Région_10,41,219.18,539
2023-08-25,Produit_39,Région_5,92,28.97,727
2023-08-25,Produit_2,Région_1,87,238.04,618
2023-08-25,Produit_10,Région_7,85,39.17,10
2023-08-25,Produit_10,Région_5,23,222.48,628
2023-08-25,Produit_28,Région_3,24,216.58,58
2023-08-25,Produit_12,Région_3,10,108.35,296
2023-08-25,Produit_36,Région_9,68,385.72,852
2023-08-25,Produit_39,Région_6,59,343.05,844
2023-08-25,Produit_33,Région_5,47,197.97,317
2023-08-25,Produit_8,Région_3,36,102.62,772
2023-08-25,Produit_24,Région_8,93,42.41,703
2023-08-25,Produit_35,Région_3,34,311.46,102
2023-08-25,Produit_22,Région_8,1,49.8,511
2023-08-25,Produit_44,Région_5,44,34.12,970
2023-08-25,Produit_11,Région_8,18,489.68,641
2023-08-25,Produit_40,Région_1,65,405.72,933
2023-08-25,Produit_47,Région_3,28,484.76,414
2023-08-25,Produit_43,Région_5,16,194.33,71
2023-08-25,Produit_38,Région_7,48,266.42,505
2023-08-25,Produit_24,Région_2,95,349.21,981
2023-08-25,Produit_47,Région_7,85,460.75,285
2023-08-25,Produit_19,Région_2,35,232.84,903
2023-08-25,Produit_31,Région_7,18,100.16,939
2023-08-25,Produit_21,Région_8,58,370.77,14
2023-08-25,Produit_30,Région_3,72,19.23,693
2023-08-25,Produit_19,Région_4,25,81.89,587
2023-08-25,Produit_29,Région_10,56,107.09,347
2023-08-25,Produit_41,Région_9,61,341.18,28
2023-08-25,Produit_38,Région_9,53,359.97,830
2023-08-25,Produit_4,Région_3,26,295.47,10
2023-08-25,Produit_10,Région_2,5,398.42,963
2023-08-25,Produit_50,Région_9,89,236.19,612
2023-08-25,Produit_48,Région_5,60,391.6,254
2023-08-25,Produit_38,Région_9,88,110.3,60
2023-08-25,Produit_16,Région_2,83,272.55,660
2023-08-26,Produit_39,Région_3,31,157.33,241
2023-08-26,Produit_45,Région_2,18,32.03,792
2023-08-26,Produit_36,Région_3,86,448.62,233
2023-08-26,Produit_10,Région_6,51,45.57,992
2023-08-26,Produit_8,Région_7,17,52.56,834
2023-08-26,Produit_4,Région_7,61,236.4,757
2023-08-26,Produit_12,Région_10,62,277.0,342
2023-08-26,Produit_15,Région_1,45,93.66,608
2023-08-26,Produit_18,Région_7,58,240.4,733
2023-08-26,Produit_15,Région_3,6,288.88,401
2023-08-26,Produit_36,Région_10,64,215.29,439
2023-08-26,Produit_17,Région_2,71,20.34,654
2023-08-26,Produit_45,Région_7,40,71.48,821
2023-08-26,Produit_35,Région_1,35,20.75,598
2023-08-26,Produit_16,Région_4,49,460.56,355
2023-08-26,Produit_23,Région_5,80,280.61,472
2023-08-26,Produit_43,Région_8,51,280.69,45
2023-08-26,Produit_4,Région_8,93,76.01,491
2023-08-26,Produit_18,Région_2,56,21.7,712
2023-08-26,Produit_1,Région_7,91,287.05,636
2023-08-26,Produit_40,Région_5,99,287.55,93
2023-08-26,Produit_8,Région_5,50,268.45,576
2023-08-26,Produit_46,Région_7,23,178.06,745
2023-08-26,Produit_20,Région_7,3,477.5,327
2023-08-26,Produit_50,Région_10,85,43.18,720
2023-08-26,Produit_19,Région_4,19,487.76,576
2023-08-26,Produit_33,Région_7,93,298.55,781
2023-08-26,Produit_18,Région_6,86,26.16,972
2023-08-26,Produit_24,Région_8,89,424.7,958
2023-08-26,Produit_25,Région_7,51,142.53,763
2023-08-26,Produit_32,Région_1,2,162.63,181
2023-08-26,Produit_49,Région_1,94,76.91,517
2023-08-26,Produit_23,Région_10,48,227.08,206
2023-08-26,Produit_16,Région_6,75,452.1,178
2023-08-26,Produit_38,Région_9,13,417.77,798
2023-08-26,Produit_6,Région_4,66,236.25,823
2023-08-26,Produit_7,Région_8,77,102.45,539
2023-08-26,Produit_1,Région_8,6,365.1,749
2023-08-26,Produit_5,Région_9,76,142.03,311
2023-08-26,Produit_44,Région_8,29,262.79,155
2023-08-26,Produit_45,Région_10,66,289.86,359
2023-08-26,Produit_19,Région_6,34,421.19,55
2023-08-26,Produit_3,Région_5,8,407.1,565
2023-08-26,Produit_46,Région_8,78,234.94,580
2023-08-26,Produit_15,Région_3,48,258.84,605
2023-08-26,Produit_48,Région_4,87,375.33,188
2023-08-26,Produit_6,Région_8,61,333.45,144
2023-08-26,Produit_12,Région_8,65,87.54,8
2023-08-26,Produit_27,Région_3,35,55.81,786
2023-08-26,Produit_42,Région_9,74,274.82,94
2023-08-26,Produit_47,Région_6,99,207.59,968
2023-08-26,Produit_46,Région_6,97,152.67,437
2023-08-26,Produit_12,Région_2,49,313.31,596
2023-08-26,Produit_3,Région_9,8,265.83,961
2023-08-26,Produit_11,Région_3,92,183.26,797
2023-08-26,Produit_31,Région_10,21,472.98,681
2023-08-26,Produit_46,Région_9,15,44.33,394
2023-08-26,Produit_37,Région_3,31,466.07,656
2023-08-26,Produit_24,Région_7,99,373.69,229
2023-08-26,Produit_29,Région_10,14,256.49,46
2023-08-26,Produit_15,Région_1,70,153.15,644
2023-08-26,Produit_33,Région_5,95,74.08,79
2023-08-26,Produit_15,Région_10,19,153.22,671
2023-08-26,Produit_3,Région_9,68,455.76,323
2023-08-26,Produit_37,Région_4,95,358.81,975
2023-08-26,Produit_8,Région_7,40,391.72,852
2023-08-26,Produit_4,Région_5,77,262.75,314
2023-08-26,Produit_14,Région_5,42,356.67,13
2023-08-26,Produit_18,Région_5,43,124.6,369
2023-08-26,Produit_29,Région_3,16,103.52,421
2023-08-26,Produit_25,Région_2,71,119.23,871
2023-08-26,Produit_24,Région_5,10,352.98,934
2023-08-26,Produit_32,Région_10,67,47.35,563
2023-08-26,Produit_47,Région_2,10,456.35,202
2023-08-26,Produit_31,Région_4,37,153.56,587
2023-08-26,Produit_16,Région_8,17,477.75,259
2023-08-26,Produit_3,Région_5,72,341.93,707
2023-08-26,Produit_37,Région_3,50,89.54,710
2023-08-26,Produit_46,Région_10,59,50.53,945
2023-08-26,Produit_9,Région_3,8,279.61,180
2023-08-26,Produit_39,Région_8,66,19.29,312
2023-08-26,Produit_18,Région_8,74,471.23,460
2023-08-26,Produit_33,Région_1,8,162.6,138
2023-08-26,Produit_18,Région_3,42,89.99,49
2023-08-26,Produit_32,Région_4,51,108.08,230
2023-08-26,Produit_5,Région_1,59,267.17,990
2023-08-26,Produit_14,Région_4,54,197.33,671
2023-08-26,Produit_8,Région_5,99,370.08,666
2023-08-26,Produit_21,Région_8,51,80.74,415
2023-08-26,Produit_5,Région_2,13,393.06,227
2023-08-26,Produit_31,Région_3,32,216.19,688
2023-08-26,Produit_8,Région_5,58,487.01,440
2023-08-26,Produit_45,Région_3,11,24.94,147
2023-08-26,Produit_41,Région_4,8,47.18,275
2023-08-26,Produit_5,Région_4,15,245.99,586
2023-08-26,Produit_30,Région_9,90,265.55,265
2023-08-26,Produit_32,Région_10,70,318.93,973
2023-08-26,Produit_37,Région_1,6,261.54,795
2023-08-26,Produit_10,Région_10,38,413.13,697
2023-08-26,Produit_45,Région_2,2,186.01,438
2023-08-26,Produit_17,Région_1,86,327.51,566
2023-08-26,Produit_10,Région_7,50,394.61,254
2023-08-26,Produit_25,Région_10,54,105.92,803
2023-08-26,Produit_16,Région_4,83,198.47,268
2023-08-26,Produit_25,Région_4,19,418.38,316
2023-08-26,Produit_48,Région_9,93,390.49,241
2023-08-26,Produit_25,Région_3,92,98.24,50
2023-08-26,Produit_44,Région_8,53,288.53,17
2023-08-26,Produit_5,Région_5,20,448.01,683
2023-08-26,Produit_48,Région_1,93,131.6,911
2023-08-26,Produit_22,Région_8,10,123.39,109
2023-08-26,Produit_24,Région_8,34,428.33,991
2023-08-26,Produit_22,Région_9,85,217.12,618
2023-08-26,Produit_17,Région_7,90,32.52,756
2023-08-26,Produit_27,Région_3,33,477.28,12
2023-08-26,Produit_19,Région_9,60,205.96,393
2023-08-26,Produit_14,Région_1,96,151.74,811
2023-08-26,Produit_7,Région_8,90,429.86,605
2023-08-26,Produit_11,Région_10,48,252.59,931
2023-08-26,Produit_5,Région_1,16,49.33,904
2023-08-26,Produit_40,Région_5,93,414.84,483
2023-08-26,Produit_49,Région_9,9,332.08,297
2023-08-26,Produit_5,Région_5,8,374.04,569
2023-08-26,Produit_43,Région_2,19,106.54,93
2023-08-26,Produit_50,Région_3,16,136.85,840
2023-08-26,Produit_37,Région_2,17,291.52,33
2023-08-26,Produit_33,Région_6,6,442.86,167
2023-08-26,Produit_20,Région_2,49,376.47,879
2023-08-26,Produit_13,Région_2,40,494.35,192
2023-08-26,Produit_15,Région_7,57,436.71,711
2023-08-26,Produit_47,Région_6,83,258.0,134
2023-08-26,Produit_6,Région_8,56,41.54,595
2023-08-26,Produit_45,Région_9,64,34.7,113
2023-08-26,Produit_10,Région_7,21,316.88,39
2023-08-26,Produit_43,Région_3,70,66.88,623
2023-08-26,Produit_41,Région_2,84,468.58,661
2023-08-26,Produit_6,Région_8,53,280.05,13
2023-08-26,Produit_6,Région_8,93,428.47,818
2023-08-26,Produit_45,Région_2,35,140.8,914
2023-08-26,Produit_17,Région_4,92,100.38,955
2023-08-26,Produit_32,Région_4,55,492.3,184
2023-08-26,Produit_25,Région_3,53,411.26,480
2023-08-26,Produit_38,Région_6,56,269.57,579
2023-08-26,Produit_12,Région_1,68,284.61,735
2023-08-26,Produit_1,Région_9,19,89.17,646
2023-08-26,Produit_31,Région_6,77,427.86,753
2023-08-26,Produit_18,Région_3,22,93.77,820
2023-08-26,Produit_14,Région_7,48,412.27,244
2023-08-26,Produit_12,Région_10,94,15.89,194
2023-08-26,Produit_4,Région_7,34,257.58,362
2023-08-26,Produit_22,Région_8,78,173.44,746
2023-08-26,Produit_30,Région_3,39,369.55,304
2023-08-26,Produit_10,Région_2,28,26.32,475
2023-08-26,Produit_34,Région_10,95,170.93,369
2023-08-26,Produit_22,Région_5,39,70.11,310
2023-08-26,Produit_39,Région_10,91,101.41,404
2023-08-26,Produit_49,Région_6,11,229.53,62
2023-08-26,Produit_49,Région_10,67,104.06,296
2023-08-26,Produit_35,Région_3,14,62.59,864
2023-08-26,Produit_1,Région_9,64,196.3,814
2023-08-26,Produit_26,Région_1,73,192.79,605
2023-08-26,Produit_15,Région_8,43,187.44,251
2023-08-26,Produit_36,Région_2,1,188.52,221
2023-08-26,Produit_48,Région_3,79,245.47,277
2023-08-26,Produit_40,Région_10,78,402.93,156
2023-08-26,Produit_22,Région_5,80,238.45,968
2023-08-26,Produit_40,Région_10,76,226.59,485
2023-08-26,Produit_38,Région_3,70,481.8,767
2023-08-26,Produit_9,Région_3,88,178.32,306
2023-08-26,Produit_16,Région_8,74,173.82,754
2023-08-26,Produit_31,Région_9,35,351.94,150
2023-08-26,Produit_34,Région_7,87,344.36,959
2023-08-26,Produit_18,Région_3,56,483.26,516
2023-08-26,Produit_46,Région_7,46,187.37,882
2023-08-26,Produit_39,Région_9,5,361.41,349
2023-08-26,Produit_17,Région_8,91,349.94,145
2023-08-26,Produit_29,Région_1,31,461.02,928
2023-08-26,Produit_8,Région_7,98,191.18,339
2023-08-26,Produit_49,Région_9,11,309.41,700
2023-08-26,Produit_35,Région_4,88,426.43,640
2023-08-26,Produit_6,Région_8,23,260.4,493
2023-08-26,Produit_5,Région_6,65,46.05,920
2023-08-26,Produit_49,Région_4,9,167.13,187
2023-08-26,Produit_47,Région_1,86,371.03,477
2023-08-26,Produit_36,Région_4,86,61.93,647
2023-08-26,Produit_46,Région_6,23,38.2,387
2023-08-26,Produit_47,Région_1,56,242.5,888
2023-08-26,Produit_7,Région_7,67,405.75,491
2023-08-26,Produit_20,Région_8,86,337.85,426
2023-08-26,Produit_14,Région_6,37,212.31,548
2023-08-26,Produit_39,Région_2,25,384.19,426
2023-08-26,Produit_42,Région_10,96,410.28,664
2023-08-26,Produit_19,Région_8,90,172.46,312
2023-08-26,Produit_37,Région_8,15,279.93,164
2023-08-26,Produit_44,Région_10,11,378.67,448
2023-08-26,Produit_17,Région_7,64,47.08,317
2023-08-26,Produit_40,Région_2,56,420.08,541
2023-08-26,Produit_2,Région_4,62,102.45,343
2023-08-26,Produit_2,Région_8,60,52.72,67
2023-08-26,Produit_4,Région_1,98,331.84,416
2023-08-27,Produit_33,Région_3,76,325.12,495
2023-08-27,Produit_7,Région_5,23,268.88,100
2023-08-27,Produit_1,Région_2,5,184.45,46
2023-08-27,Produit_8,Région_4,20,311.14,889
2023-08-27,Produit_42,Région_10,89,326.78,440
2023-08-27,Produit_6,Région_4,1,372.06,152
2023-08-27,Produit_45,Région_3,44,164.38,508
2023-08-27,Produit_25,Région_9,92,373.85,597
2023-08-27,Produit_7,Région_7,53,44.86,991
2023-08-27,Produit_7,Région_8,26,427.19,859
2023-08-27,Produit_24,Région_8,6,415.42,313
2023-08-27,Produit_22,Région_9,87,7.62,410
2023-08-27,Produit_17,Région_7,98,186.72,246
2023-08-27,Produit_28,Région_7,47,341.67,493
2023-08-27,Produit_50,Région_8,80,220.23,535
2023-08-27,Produit_24,Région_4,19,40.02,56
2023-08-27,Produit_16,Région_5,12,133.34,102
2023-08-27,Produit_22,Région_2,33,97.02,872
2023-08-27,Produit_31,Région_4,2,52.07,107
2023-08-27,Produit_12,Région_10,7,222.02,902
2023-08-27,Produit_9,Région_4,51,235.06,875
2023-08-27,Produit_11,Région_9,67,486.4,233
2023-08-27,Produit_5,Région_6,60,257.99,935
2023-08-27,Produit_35,Région_10,58,274.08,989
2023-08-27,Produit_29,Région_6,99,96.63,371
2023-08-27,Produit_32,Région_8,72,71.88,329
2023-08-27,Produit_26,Région_6,90,382.27,214
2023-08-27,Produit_3,Région_9,80,22.01,927
2023-08-27,Produit_2,Région_9,72,200.35,307
2023-08-27,Produit_3,Région_4,39,302.72,924
2023-08-27,Produit_31,Région_8,66,473.74,669
2023-08-27,Produit_31,Région_6,51,407.75,940
2023-08-27,Produit_50,Région_10,86,175.42,883
2023-08-27,Produit_11,Région_6,84,37.84,842
